Rank Name Score Finish Time Q1 (3) Q2 (6) Q3 (6) Q4 (6)
216|MarcusMogg|15|1:40:53|0:06:29|0|-1|-1|1:25:53|3|1:13:37|0|
217|xk120|15|1:40:55|0:12:42|0|0:43:36|0|1:25:55|3|-1|-1|
218|jia-kevin|15|1:42:22|0:08:21|0|0:34:51|2|1:22:22|2|-1|-1|
219|ghostplant|15|1:42:35|0:07:43|0|-1|-1|0:57:52|5|1:12:35|1|
220|tfliao|15|1:43:04|0:07:09|0|0:52:32|4|-1|-1|1:23:04|0|
221|Hemor|15|1:44:04|0:23:58|0|1:04:39|1|1:29:04|2|-1|-1|
222|appledaily|15|1:44:05|0:13:56|1|0:59:54|2|1:29:05|0|-1|-1|
223|happyleetcode|15|1:44:07|0:04:51|0|0:55:12|1|-1|-1|1:19:07|4|
224|caraxin|15|1:44:08|0:18:28|0|1:19:08|0|-1|-1|0:33:54|5|
225|guoheng1101|15|1:45:40|0:06:49|1|-1|-1|0:58:24|5|1:15:40|0|
226|yinlin09|15|1:46:54|0:09:08|2|0:53:36|2|-1|-1|1:26:54|0|
227|Elsa1024|15|1:47:08|0:11:45|0|1:22:08|5|0:39:49|0|-1|-1|
228|bupt_wc|15|1:50:34|0:04:34|1|-1|-1|0:54:14|4|1:20:34|1|
229|KenZhu|15|1:52:04|0:10:43|0|-1|-1|0:56:27|3|1:27:04|2|
230|ciceblue|15|1:52:21|0:09:40|0|1:04:21|7|1:17:21|0|-1|-1|
231|ryang_us|15|1:52:49|0:06:12|0|1:08:08|6|1:22:49|0|-1|-1|
232|FeihongCai|15|1:59:14|0:09:01|0|-1|-1|1:24:14|6|0:31:14|1|
233|sakib_md_bin|15|2:04:22|0:08:02|0|1:03:54|3|1:24:22|5|-1|-1|
234|ghost_liu|15|2:09:16|0:03:56|0|0:44:50|5|-1|-1|1:19:16|5|
235|henrymakaay|15|2:10:02|0:08:25|0|0:43:49|5|-1|-1|1:25:02|4|
236|lujq96|15|2:11:19|0:04:46|0|0:41:51|9|-1|-1|1:26:19|0|
237|xish|12|1:36:00|-1|-1|1:21:00|1|0:50:04|2|-1|-1|
238|z_zhaojun|9|0:18:36|0:06:35|0|-1|-1|0:18:36|0|-1|-1|
239|flyman3046|9|0:21:28|0:07:36|0|-1|-1|0:21:28|0|-1|-1|
240|yrclamb|9|0:22:16|0:04:46|0|0:22:16|0|-1|-1|-1|-1|
241|LbyoAo|9|0:24:38|0:03:14|0|0:24:38|0|-1|-1|-1|-1|
242|lilidavid|9|0:24:45|0:09:14|0|-1|-1|0:24:45|0|-1|-1|
243|fangxiaofang|9|0:29:22|0:13:10|0|-1|-1|0:29:22|0|-1|-1|
244|xfcherish|9|0:29:45|0:05:16|0|-1|-1|0:19:45|2|-1|-1|
245|dogeFu|9|0:29:49|0:06:58|0|-1|-1|-1|-1|0:29:49|0|
246|nearSGB|9|0:30:44|0:05:21|0|-1|-1|-1|-1|0:30:44|0|
247|SoundsOfLife|9|0:31:12|0:05:14|0|-1|-1|0:26:12|1|-1|-1|
248|xoyang|9|0:32:28|0:08:04|0|-1|-1|-1|-1|0:32:28|0|
249|ariawynn|9|0:33:17|0:07:34|0|0:33:17|0|-1|-1|-1|-1|
250|FanBu|9|0:34:28|0:07:36|0|-1|-1|-1|-1|0:34:28|0|
251|xidui|9|0:35:03|0:07:47|0|-1|-1|-1|-1|0:35:03|0|
252|Choper|9|0:35:06|0:06:25|0|0:35:06|0|-1|-1|-1|-1|
253|XiangweiTang|9|0:36:13|0:08:25|0|-1|-1|-1|-1|0:36:13|0|
254|levinkwong|9|0:36:29|0:06:38|0|0:31:29|1|-1|-1|-1|-1|
255|zeugma123|9|0:37:25|0:04:30|0|-1|-1|0:32:25|1|-1|-1|
256|zihao|9|0:37:36|0:08:36|0|-1|-1|0:37:36|0|-1|-1|
257|tianrenli92|9|0:38:21|0:09:12|0|0:38:21|0|-1|-1|-1|-1|
258|quadpixels|9|0:39:35|0:09:40|0|0:34:35|1|-1|-1|-1|-1|
259|greenmoon55|9|0:39:35|0:03:38|0|0:29:35|2|-1|-1|-1|-1|
260|firedoge|9|0:40:00|0:08:34|0|0:40:00|0|-1|-1|-1|-1|
261|reimu|9|0:40:04|0:09:30|0|-1|-1|0:40:04|0|-1|-1|
262|lkjslkjdlk|9|0:40:07|0:06:32|0|0:40:07|0|-1|-1|-1|-1|
263|AwM|9|0:40:15|0:04:23|0|-1|-1|0:30:15|2|-1|-1|
264|humble4life_786|9|0:40:21|0:40:21|0|-1|-1|0:34:14|0|-1|-1|
265|jaysleetcode|9|0:40:41|0:09:19|0|0:35:41|1|-1|-1|-1|-1|
266|Yuzuka|9|0:41:08|0:06:10|0|-1|-1|0:41:08|0|-1|-1|
267|DaXiousA|9|0:41:08|0:07:28|0|0:36:08|1|-1|-1|-1|-1|
268|phonion|9|0:41:24|0:04:32|0|-1|-1|0:21:24|4|-1|-1|
269|slhuang|9|0:41:48|0:05:32|0|0:41:48|0|-1|-1|-1|-1|
270|ccloudy|9|0:42:04|0:04:56|0|0:32:04|2|-1|-1|-1|-1|
271|familytime001|9|0:42:40|0:11:30|0|-1|-1|-1|-1|0:37:40|1|
272|wangyuc2|9|0:42:43|0:09:25|0|0:42:43|0|-1|-1|-1|-1|
273|sunyafeng2|9|0:43:18|0:17:13|0|-1|-1|0:38:18|1|-1|-1|
274|yuanjileet|9|0:43:26|0:07:53|0|-1|-1|-1|-1|0:38:26|1|
275|flyg|9|0:43:31|0:07:25|0|0:38:31|1|-1|-1|-1|-1|
276|f2012249|9|0:43:33|0:07:24|0|-1|-1|-1|-1|0:38:33|1|
277|hhhhhhhyang|9|0:43:57|0:08:21|0|-1|-1|-1|-1|0:43:57|0|
278|afcruzs|9|0:44:28|0:28:56|0|0:44:28|0|-1|-1|-1|-1|
279|DeathlyH|9|0:45:38|0:05:45|0|-1|-1|-1|-1|0:40:38|1|
280|ayaphis|9|0:46:31|0:14:08|0|0:46:31|0|-1|-1|-1|-1|
281|AaronCCWong|9|0:47:10|0:07:59|0|-1|-1|-1|-1|0:42:10|1|
282|NewbieIntern|9|0:47:27|0:06:08|0|0:47:27|0|-1|-1|-1|-1|
283|joachimworthington|9|0:47:38|0:16:29|0|0:27:38|4|-1|-1|-1|-1|
284|Diaoge|9|0:47:53|0:18:24|0|-1|-1|0:47:53|0|-1|-1|
285|chlee|9|0:48:12|0:05:52|0|-1|-1|-1|-1|0:43:12|1|
286|charderkk|9|0:48:32|0:07:58|0|-1|-1|-1|-1|0:43:32|1|
287|mzchen|9|0:49:20|0:09:19|0|0:49:20|0|-1|-1|-1|-1|
288|zjthangz|9|0:49:21|0:16:51|0|-1|-1|-1|-1|0:49:21|0|
289|jiaduo|9|0:49:38|0:10:31|0|0:49:38|0|-1|-1|-1|-1|
290|ShawnWangCMU|9|0:49:42|0:18:51|0|0:44:42|1|-1|-1|-1|-1|
