Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (5)
1748|nassu4-m|12|2:28:50|0:44:22|3|0:39:03|3|1:28:50|6|-1|-1|
1749|Zoey_Yue|12|2:41:48|0:15:06|1|0:23:26|4|1:26:48|10|-1|-1|
1750|hjjjdsfasf|10|0:55:52|-1|-1|-1|-1|0:28:04|1|0:45:52|1|
1751|lester2|10|1:10:47|-1|-1|-1|-1|1:05:47|1|0:43:26|0|
1752|firee|10|1:16:50|-1|-1|-1|-1|1:11:50|1|1:05:37|0|
1753|codingteamnyu|10|1:22:51|-1|-1|-1|-1|0:08:20|0|1:17:51|1|
1754|spi123|9|0:37:26|-1|-1|0:05:59|1|-1|-1|0:17:26|3|
1755|leadcoding|9|0:40:51|-1|-1|0:14:38|1|0:30:51|1|-1|-1|
1756|awesson|9|0:52:19|-1|-1|0:17:57|0|-1|-1|0:52:19|0|
1757|shhavel|9|0:56:17|-1|-1|0:29:56|2|0:41:17|1|-1|-1|
1758|zixuanwang0501|9|0:57:23|-1|-1|0:32:47|0|-1|-1|0:57:23|0|
1759|deoxys_oreo|9|1:12:05|-1|-1|0:13:53|1|-1|-1|0:57:05|2|
1760|1ce-u|9|1:38:35|-1|-1|1:18:10|2|1:28:35|0|-1|-1|
1761|beranzor|9|1:46:25|-1|-1|0:19:41|1|-1|-1|1:21:25|4|
1762|flyintthesky2|9|1:56:43|-1|-1|0:59:01|0|1:21:43|7|-1|-1|
1763|rab123|8|0:36:41|0:03:01|2|-1|-1|0:11:41|3|-1|-1|
1764|Lannister_jlx|8|0:40:34|0:07:14|0|-1|-1|0:40:34|0|-1|-1|
1765|cm00cm|8|0:41:10|0:08:00|1|-1|-1|0:31:10|1|-1|-1|
1766|thesky341|8|0:46:26|0:04:31|0|-1|-1|-1|-1|0:41:26|1|
1767|divyagarg2601|8|0:49:02|0:14:24|0|-1|-1|0:44:02|1|-1|-1|
1768|ddveloper|8|0:52:31|0:03:39|0|-1|-1|0:47:31|1|-1|-1|
1769|fan_hadoop|8|0:56:40|0:06:51|0|-1|-1|0:46:40|2|-1|-1|
1770|yi64|8|0:59:31|0:09:42|0|-1|-1|0:54:31|1|-1|-1|
1771|puru_cat|8|1:06:48|0:08:44|0|-1|-1|1:01:48|1|-1|-1|
1772|magicyang22|8|1:09:26|0:07:18|0|-1|-1|-1|-1|1:04:26|1|
1773|22122|8|1:11:13|0:19:20|1|-1|-1|1:01:13|1|-1|-1|
1774|snwk|8|1:15:14|0:14:50|0|-1|-1|1:00:14|3|-1|-1|
1775|190030086_Akshita|8|1:15:38|1:12:19|0|-1|-1|1:15:38|0|-1|-1|
1776|190031299_Daiva|8|1:15:59|1:11:47|0|-1|-1|1:15:59|0|-1|-1|
1777|navid|8|1:16:12|0:03:14|0|-1|-1|-1|-1|1:01:12|3|
1778|counter|8|1:19:37|0:04:46|0|-1|-1|-1|-1|1:14:37|1|
1779|sheepcoder1|8|1:20:59|0:06:40|0|-1|-1|-1|-1|1:10:59|2|
1780|rexue70|8|1:24:45|0:04:00|0|-1|-1|-1|-1|0:59:45|5|
1781|davidnach|8|1:31:42|1:07:50|0|-1|-1|-1|-1|1:16:42|3|
1782|fup1990|8|1:35:31|0:10:17|0|-1|-1|-1|-1|1:25:31|2|
1783|DxLab|8|1:37:26|1:27:26|1|-1|-1|-1|-1|0:58:45|1|
1784|bonam|8|1:37:53|1:27:53|1|-1|-1|-1|-1|0:51:29|1|
1785|XiaoYT|8|1:38:40|0:28:24|0|-1|-1|1:28:40|2|-1|-1|
1786|itachi88|8|1:43:50|0:13:47|1|-1|-1|1:23:50|3|-1|-1|
1787|Huadou|8|1:44:04|0:19:36|2|-1|-1|-1|-1|1:29:04|1|
1788|whereisravi|8|1:51:35|0:29:12|0|-1|-1|-1|-1|1:26:35|5|
1789|davidneiman2015|8|1:56:36|1:01:36|4|-1|-1|-1|-1|0:52:40|7|
1790|ferrao|8|2:03:08|0:22:35|0|-1|-1|-1|-1|1:23:08|8|
1791|nanshanlzs|7|0:04:53|0:01:40|0|0:04:53|0|-1|-1|-1|-1|
1792|roastingclub|7|0:05:03|0:02:13|0|0:05:03|0|-1|-1|-1|-1|
1793|MonthlyMango|7|0:05:13|0:02:54|0|0:05:13|0|-1|-1|-1|-1|
1794|usephysics|7|0:05:21|0:02:54|0|0:05:21|0|-1|-1|-1|-1|
1795|rmano|7|0:05:59|0:02:55|0|0:05:59|0|-1|-1|-1|-1|
1796|ADVENTCIRNO|7|0:06:02|0:02:02|0|0:06:02|0|-1|-1|-1|-1|
1797|Squarepants|7|0:06:17|0:02:40|0|0:06:17|0|-1|-1|-1|-1|
1798|grawlixes|7|0:06:17|0:01:07|0|0:06:17|0|-1|-1|-1|-1|
1799|yxqueeeen|7|0:06:36|0:03:02|0|0:06:36|0|-1|-1|-1|-1|
1800|SiddharthJ|7|0:06:44|0:02:28|0|0:06:44|0|-1|-1|-1|-1|
1801|sakuyaqwq|7|0:06:51|0:02:18|0|0:06:51|0|-1|-1|-1|-1|
1802|kakamm|7|0:06:54|0:02:43|0|0:06:54|0|-1|-1|-1|-1|
1803|yk_2310|7|0:07:06|0:02:13|0|0:07:06|0|-1|-1|-1|-1|
1804|chandprashant92|7|0:07:27|0:02:31|0|0:07:27|0|-1|-1|-1|-1|
1805|diyepei|7|0:07:30|0:02:20|0|0:07:30|0|-1|-1|-1|-1|
1806|laoqiu233|7|0:07:31|0:02:55|0|0:07:31|0|-1|-1|-1|-1|
1807|miguelmac|7|0:07:32|0:02:56|0|0:07:32|0|-1|-1|-1|-1|
1808|vaibhavdb|7|0:07:34|0:03:10|0|0:07:34|0|-1|-1|-1|-1|
1809|sdliuyuzhi|7|0:07:36|0:02:16|0|0:07:36|0|-1|-1|-1|-1|
1810|sxsong04|7|0:07:44|0:03:29|0|0:07:44|0|-1|-1|-1|-1|
1811|needay|7|0:07:49|0:02:52|0|0:07:49|0|-1|-1|-1|-1|
1812|veras|7|0:07:50|0:03:06|0|0:07:50|0|-1|-1|-1|-1|
1813|wuyou136|7|0:07:58|0:02:51|0|0:07:58|0|-1|-1|-1|-1|
1814|satyambansal183|7|0:07:58|0:03:04|0|0:07:58|0|-1|-1|-1|-1|
1815|vnirmal2722000|7|0:07:59|0:03:24|0|0:07:59|0|-1|-1|-1|-1|
1816|runoxinabox|7|0:08:19|0:01:34|0|0:08:19|0|-1|-1|-1|-1|
1817|aleetcoder21|7|0:08:23|0:03:10|0|0:08:23|0|-1|-1|-1|-1|
1818|user6135U|7|0:08:36|0:02:57|0|0:08:36|0|-1|-1|-1|-1|
1819|b04902036|7|0:08:39|0:03:18|0|0:08:39|0|-1|-1|-1|-1|
1820|linweijie|7|0:08:44|0:03:39|0|0:08:44|0|-1|-1|-1|-1|
1821|keylol|7|0:08:46|0:03:58|0|0:08:46|0|-1|-1|-1|-1|
1822|2001ranjithm|7|0:08:52|0:03:46|0|0:08:52|0|-1|-1|-1|-1|
1823|welovepinkmons|7|0:08:57|0:03:34|0|0:08:57|0|-1|-1|-1|-1|
1824|kradmoa|7|0:09:06|0:03:38|0|0:09:06|0|-1|-1|-1|-1|
1825|DDAY|7|0:09:14|0:01:50|0|0:09:14|0|-1|-1|-1|-1|
1826|dancooper|7|0:09:17|0:05:36|0|0:09:17|0|-1|-1|-1|-1|
1827|Vikis|7|0:09:18|0:04:40|0|0:09:18|0|-1|-1|-1|-1|
1828|KishanGajera|7|0:09:20|0:04:03|0|0:09:20|0|-1|-1|-1|-1|
1829|tie-chui-2|7|0:09:23|0:03:12|0|0:09:23|0|-1|-1|-1|-1|
1830|jackpal|7|0:09:25|0:02:45|0|0:09:25|0|-1|-1|-1|-1|
1831|cooclle|7|0:09:27|0:03:34|0|0:09:27|0|-1|-1|-1|-1|
1832|xjsun|7|0:09:28|0:03:43|0|0:09:28|0|-1|-1|-1|-1|
1833|skyhuang|7|0:09:30|0:03:00|0|0:09:30|0|-1|-1|-1|-1|
1834|riki_slark|7|0:09:33|0:05:24|0|0:09:33|0|-1|-1|-1|-1|
1835|imran1997|7|0:09:35|0:05:14|0|0:09:35|0|-1|-1|-1|-1|
1836|Leoooooo|7|0:09:36|0:04:08|0|0:09:36|0|-1|-1|-1|-1|
1837|jiangshanmeta|7|0:09:40|0:03:37|0|0:09:40|0|-1|-1|-1|-1|
1838|lefeizzzzz|7|0:09:45|0:03:51|0|0:09:45|0|-1|-1|-1|-1|
1839|Snehith26|7|0:09:55|0:04:12|0|0:09:55|0|-1|-1|-1|-1|
1840|Hydromail|7|0:09:57|0:04:34|0|0:09:57|0|-1|-1|-1|-1|
1841|fzhang74|7|0:09:58|0:04:38|0|0:09:58|0|-1|-1|-1|-1|
1842|davidchai|7|0:09:59|0:03:17|0|0:09:59|0|-1|-1|-1|-1|
1843|xi-qin-3|7|0:10:00|0:04:31|0|0:10:00|0|-1|-1|-1|-1|
1844|lenchen1112|7|0:10:02|0:05:13|0|0:10:02|0|-1|-1|-1|-1|
1845|yi-xiao-er-min-r|7|0:10:03|0:03:27|0|0:10:03|0|-1|-1|-1|-1|
1846|ritikagrawal0|7|0:10:03|0:03:51|0|0:10:03|0|-1|-1|-1|-1|
1847|DYR90|7|0:10:09|0:04:07|0|0:10:09|0|-1|-1|-1|-1|
1848|kawasaki0424|7|0:10:10|0:05:28|0|0:10:10|0|-1|-1|-1|-1|
1849|juangege|7|0:10:13|0:04:48|0|0:10:13|0|-1|-1|-1|-1|
1850|Bluefalcon|7|0:10:18|0:04:42|0|0:10:18|0|-1|-1|-1|-1|
1851|alex_woods|7|0:10:20|0:03:53|0|0:10:20|0|-1|-1|-1|-1|
1852|yslucas|7|0:10:23|0:04:55|0|0:10:23|0|-1|-1|-1|-1|
1853|yashwanth686007|7|0:10:27|0:03:20|0|0:10:27|0|-1|-1|-1|-1|
1854|geordgez|7|0:10:29|0:02:05|0|0:05:29|1|-1|-1|-1|-1|
1855|zhdv|7|0:10:31|0:04:12|0|0:10:31|0|-1|-1|-1|-1|
1856|vector94|7|0:10:32|0:05:03|0|0:10:32|0|-1|-1|-1|-1|
1857|gvr|7|0:10:32|0:03:43|0|0:10:32|0|-1|-1|-1|-1|
1858|wyydgq|7|0:10:35|0:04:13|0|0:10:35|0|-1|-1|-1|-1|
1859|Jarvis7007|7|0:10:35|0:06:55|0|0:10:35|0|-1|-1|-1|-1|
1860|hemilmodi54321|7|0:10:44|0:02:06|0|0:10:44|0|-1|-1|-1|-1|
1861|lulujiayouer|7|0:10:46|0:05:10|0|0:10:46|0|-1|-1|-1|-1|
1862|wink-24|7|0:10:46|0:04:00|0|0:10:46|0|-1|-1|-1|-1|
1863|ykwwind|7|0:10:47|0:04:46|0|0:10:47|0|-1|-1|-1|-1|
1864|TuringMac|7|0:10:47|0:05:43|0|0:10:47|0|-1|-1|-1|-1|
1865|yunqingLBY|7|0:10:47|0:05:06|0|0:10:47|0|-1|-1|-1|-1|
1866|tejasv00|7|0:10:55|0:03:24|0|0:05:55|1|-1|-1|-1|-1|
1867|Mefisa|7|0:10:57|0:04:07|0|0:10:57|0|-1|-1|-1|-1|
1868|lyhehe|7|0:11:00|0:02:46|0|0:06:00|1|-1|-1|-1|-1|
1869|zerojude|7|0:11:03|0:04:03|0|0:11:03|0|-1|-1|-1|-1|
1870|shenzhu0127|7|0:11:04|0:05:08|0|0:11:04|0|-1|-1|-1|-1|
1871|studentforlife|7|0:11:05|0:03:11|0|0:06:05|1|-1|-1|-1|-1|
1872|canjia7|7|0:11:12|0:06:36|0|0:11:12|0|-1|-1|-1|-1|
1873|laolong9191|7|0:11:12|0:02:27|0|0:11:12|0|-1|-1|-1|-1|
1874|mayank558|7|0:11:15|0:04:03|0|0:11:15|0|-1|-1|-1|-1|
1875|quanxie|7|0:11:20|0:04:34|0|0:11:20|0|-1|-1|-1|-1|
1876|ddkddw|7|0:11:25|0:03:02|0|0:11:25|0|-1|-1|-1|-1|
1877|SupervisorMayHap|7|0:11:31|0:07:52|0|0:11:31|0|-1|-1|-1|-1|
1878|chirano|7|0:11:33|0:02:55|0|0:11:33|0|-1|-1|-1|-1|
1879|coderzelf|7|0:11:34|0:07:24|0|0:11:34|0|-1|-1|-1|-1|
1880|yarsmissile|7|0:11:36|0:06:56|0|0:11:36|0|-1|-1|-1|-1|
1881|wxhelloworld|7|0:11:37|0:03:38|0|0:11:37|0|-1|-1|-1|-1|
1882|drewgatsby|7|0:11:38|0:03:33|0|0:11:38|0|-1|-1|-1|-1|
1883|GitKid|7|0:11:41|0:03:41|0|0:11:41|0|-1|-1|-1|-1|
1884|seventea|7|0:11:43|0:04:20|0|0:11:43|0|-1|-1|-1|-1|
1885|yao-bing|7|0:11:43|0:03:53|0|0:11:43|0|-1|-1|-1|-1|
1886|sguox002|7|0:11:43|0:03:01|0|0:06:43|1|-1|-1|-1|-1|
1887|Jiacheng|7|0:11:45|0:05:16|0|0:11:45|0|-1|-1|-1|-1|
1888|Sakamono|7|0:11:48|0:05:21|0|0:11:48|0|-1|-1|-1|-1|
1889|DarkishRainbow|7|0:11:49|0:05:27|0|0:11:49|0|-1|-1|-1|-1|
1890|snowfoxy|7|0:11:52|0:05:01|0|0:11:52|0|-1|-1|-1|-1|
1891|zhongzeng|7|0:11:53|0:05:54|0|0:11:53|0|-1|-1|-1|-1|
1892|ayush8799|7|0:11:54|0:02:35|0|0:11:54|0|-1|-1|-1|-1|
1893|sakthivel_mani|7|0:12:02|0:05:00|0|0:12:02|0|-1|-1|-1|-1|
1894|LandauLyapunov|7|0:12:04|0:06:05|0|0:12:04|0|-1|-1|-1|-1|
1895|Chentao_wang|7|0:12:04|0:07:55|0|0:12:04|0|-1|-1|-1|-1|
1896|sydneyb|7|0:12:05|0:03:04|0|0:12:05|0|-1|-1|-1|-1|
1897|paimei|7|0:12:05|0:05:03|0|0:12:05|0|-1|-1|-1|-1|
1898|yaihacks|7|0:12:09|0:02:18|0|0:12:09|0|-1|-1|-1|-1|
1899|hz1704|7|0:12:09|0:06:10|0|0:12:09|0|-1|-1|-1|-1|
1900|arnavrupade|7|0:12:13|0:03:08|0|0:07:13|1|-1|-1|-1|-1|
1901|leibks|7|0:12:13|0:04:45|0|0:12:13|0|-1|-1|-1|-1|
1902|yipenghan98|7|0:12:14|0:02:02|0|0:07:14|1|-1|-1|-1|-1|
1903|apoorvgarg2603|7|0:12:24|0:02:36|0|0:07:24|1|-1|-1|-1|-1|
1904|WTEF_tanvee09|7|0:12:25|0:02:46|0|0:12:25|0|-1|-1|-1|-1|
1905|LEESINHYUNG|7|0:12:30|0:04:15|0|0:12:30|0|-1|-1|-1|-1|
1906|notsomeoneyouknow|7|0:12:32|0:03:12|0|0:07:32|1|-1|-1|-1|-1|
1907|lemon-253|7|0:12:33|0:08:29|0|0:12:33|0|-1|-1|-1|-1|
1908|rajarshi-sarkar|7|0:12:38|0:05:13|0|0:12:38|0|-1|-1|-1|-1|
1909|PhillipFeiDing|7|0:12:38|0:05:12|0|0:12:38|0|-1|-1|-1|-1|
1910|ashaynayak50|7|0:12:39|0:06:17|0|0:12:39|0|-1|-1|-1|-1|
1911|NeoWangATX|7|0:12:47|0:03:28|0|0:07:47|1|-1|-1|-1|-1|
1912|brian2887|7|0:12:47|0:07:07|0|0:12:47|0|-1|-1|-1|-1|
1913|KeelanRosa|7|0:12:48|0:07:14|0|0:12:48|0|-1|-1|-1|-1|
1914|Chetan_Aggarwal|7|0:12:58|0:03:04|0|0:12:58|0|-1|-1|-1|-1|
1915|prateekchhikara|7|0:13:09|0:05:02|0|0:13:09|0|-1|-1|-1|-1|
1916|ChomskyBalili|7|0:13:09|0:05:50|0|0:13:09|0|-1|-1|-1|-1|
1917|soselar|7|0:13:11|0:04:30|0|0:13:11|0|-1|-1|-1|-1|
1918|sxdDDD|7|0:13:13|0:03:53|0|0:08:13|1|-1|-1|-1|-1|
1919|zhichangterry|7|0:13:15|0:03:10|0|0:13:15|0|-1|-1|-1|-1|
1920|why2333|7|0:13:16|0:03:19|0|0:13:16|0|-1|-1|-1|-1|
1921|tristanlee73|7|0:13:17|0:02:13|0|0:08:17|1|-1|-1|-1|-1|
1922|iivveess|7|0:13:17|0:13:17|0|0:05:09|0|-1|-1|-1|-1|
1923|SpringtoString|7|0:13:19|0:05:57|0|0:13:19|0|-1|-1|-1|-1|
1924|hydro_lyte|7|0:13:20|0:07:30|0|0:13:20|0|-1|-1|-1|-1|
1925|mp1256|7|0:13:27|0:07:34|0|0:13:27|0|-1|-1|-1|-1|
1926|coorpee|7|0:13:28|0:03:33|0|0:13:28|0|-1|-1|-1|-1|
1927|yumeiohya|7|0:13:29|0:07:30|0|0:13:29|0|-1|-1|-1|-1|
1928|IppikiRouka|7|0:13:31|0:05:35|0|0:13:31|0|-1|-1|-1|-1|
1929|rqren2018|7|0:13:33|0:04:26|0|0:13:33|0|-1|-1|-1|-1|
1930|kevany22|7|0:13:42|0:03:19|0|0:13:42|0|-1|-1|-1|-1|
1931|cmpunk01|7|0:13:44|0:04:40|0|0:13:44|0|-1|-1|-1|-1|
1932|bheemudu|7|0:13:44|0:04:21|0|0:13:44|0|-1|-1|-1|-1|
1933|PUBgKNIght|7|0:13:46|0:08:39|0|0:13:46|0|-1|-1|-1|-1|
1934|pingruchou1125tw|7|0:13:49|0:03:28|0|0:08:49|1|-1|-1|-1|-1|
1935|edigerad|7|0:13:51|0:03:51|0|0:08:51|1|-1|-1|-1|-1|
1936|ichung|7|0:13:55|0:05:10|0|0:13:55|0|-1|-1|-1|-1|
1937|zhulf0804|7|0:13:57|0:05:48|0|0:13:57|0|-1|-1|-1|-1|
1938|yogi_23|7|0:13:57|0:06:01|0|0:13:57|0|-1|-1|-1|-1|
1939|dreamzers|7|0:13:57|0:01:35|0|0:08:57|1|-1|-1|-1|-1|
1940|BrainAxe09|7|0:14:00|0:06:11|0|0:14:00|0|-1|-1|-1|-1|
1941|vsmnv|7|0:14:01|0:05:14|0|0:14:01|0|-1|-1|-1|-1|
1942|shiv369shiv|7|0:14:04|0:02:14|0|0:09:04|1|-1|-1|-1|-1|
1943|Death4ngel|7|0:14:05|0:03:04|0|0:09:05|1|-1|-1|-1|-1|
1944|lcs2019022|7|0:14:06|0:02:30|0|0:09:06|1|-1|-1|-1|-1|
1945|washerman|7|0:14:15|0:02:43|0|0:09:15|1|-1|-1|-1|-1|
1946|Html5wanghang|7|0:14:17|0:08:31|0|0:14:17|0|-1|-1|-1|-1|
1947|idbasketball08|7|0:14:17|0:04:25|0|0:14:17|0|-1|-1|-1|-1|
1948|Harin_Khakhi|7|0:14:19|0:02:09|0|0:09:19|1|-1|-1|-1|-1|
1949|zhiwuzhu1314|7|0:14:21|0:06:45|0|0:14:21|0|-1|-1|-1|-1|
1950|KJer|7|0:14:27|0:05:34|0|0:14:27|0|-1|-1|-1|-1|
1951|2valor|7|0:14:28|0:03:17|0|0:14:28|0|-1|-1|-1|-1|
1952|bjjf_drmin|7|0:14:29|0:09:03|0|0:14:29|0|-1|-1|-1|-1|
1953|tzjjq279|7|0:14:29|0:09:31|0|0:14:29|0|-1|-1|-1|-1|
1954|haroldli|7|0:14:30|0:10:38|0|0:14:30|0|-1|-1|-1|-1|
1955|chandanagrawal23|7|0:14:39|0:09:02|0|0:14:39|0|-1|-1|-1|-1|
1956|mamur|7|0:14:39|0:09:25|0|0:14:39|0|-1|-1|-1|-1|
1957|joysword|7|0:14:43|0:06:14|1|0:09:43|0|-1|-1|-1|-1|
1958|buming65|7|0:14:44|0:05:21|0|0:14:44|0|-1|-1|-1|-1|
1959|kevkevqaz|7|0:14:49|0:06:11|1|0:09:49|0|-1|-1|-1|-1|
1960|EdmizJay|7|0:14:51|0:06:54|1|0:09:51|0|-1|-1|-1|-1|
1961|Nan-Do|7|0:14:52|0:05:28|1|0:09:52|0|-1|-1|-1|-1|
1962|tong20|7|0:14:54|0:04:27|0|0:14:54|0|-1|-1|-1|-1|
1963|tzhang995|7|0:14:54|0:08:50|0|0:14:54|0|-1|-1|-1|-1|
1964|lapmore|7|0:14:55|0:04:24|0|0:09:55|1|-1|-1|-1|-1|
1965|boekveld|7|0:14:55|0:06:48|0|0:14:55|0|-1|-1|-1|-1|
1966|ereret2|7|0:14:56|0:04:27|0|0:09:56|1|-1|-1|-1|-1|
1967|tliu16|7|0:14:56|0:04:16|0|0:09:56|1|-1|-1|-1|-1|
1968|buptpwy|7|0:14:57|0:03:00|0|0:09:57|1|-1|-1|-1|-1|
1969|licentious97|7|0:15:00|0:04:02|0|0:10:00|1|-1|-1|-1|-1|
1970|vivk274|7|0:15:02|0:04:53|0|0:15:02|0|-1|-1|-1|-1|
1971|jialihan|7|0:15:05|0:07:32|0|0:15:05|0|-1|-1|-1|-1|
1972|WQZha|7|0:15:07|0:08:10|0|0:15:07|0|-1|-1|-1|-1|
1973|lovelydays95|7|0:15:08|0:04:39|0|0:10:08|1|-1|-1|-1|-1|
1974|pr1zhokVp1rozhok|7|0:15:09|0:04:50|0|0:15:09|0|-1|-1|-1|-1|
1975|Sandeep_Padhi|7|0:15:10|0:04:46|0|0:15:10|0|-1|-1|-1|-1|
1976|Ragav_1302|7|0:15:10|0:04:34|0|0:10:10|1|-1|-1|-1|-1|
1977|13424421334|7|0:15:12|0:09:02|0|0:15:12|0|-1|-1|-1|-1|
1978|willmathforfood|7|0:15:14|0:09:45|0|0:15:14|0|-1|-1|-1|-1|
1979|ian-choong|7|0:15:16|0:03:32|0|0:15:16|0|-1|-1|-1|-1|
1980|stealthyjason|7|0:15:18|0:07:00|0|0:15:18|0|-1|-1|-1|-1|
1981|he-mao-jian-jiao-shen-shen|7|0:15:18|0:05:14|0|0:10:18|1|-1|-1|-1|-1|
1982|sluo|7|0:15:19|0:02:50|0|0:15:19|0|-1|-1|-1|-1|
1983|RiverLin|7|0:15:19|0:05:03|0|0:15:19|0|-1|-1|-1|-1|
1984|yangyangyang-k|7|0:15:19|0:05:21|0|0:15:19|0|-1|-1|-1|-1|
1985|flash500|7|0:15:23|0:04:32|0|0:15:23|0|-1|-1|-1|-1|
1986|little-code-rookie|7|0:15:28|0:04:34|0|0:10:28|1|-1|-1|-1|-1|
1987|waspinator|7|0:15:28|0:03:35|0|0:15:28|0|-1|-1|-1|-1|
1988|milind0110|7|0:15:29|0:02:59|0|0:15:29|0|-1|-1|-1|-1|
1989|hope_ma|7|0:15:31|0:06:36|0|0:15:31|0|-1|-1|-1|-1|
1990|zhi-meng-6|7|0:15:33|0:04:26|0|0:10:33|1|-1|-1|-1|-1|
1991|Code_Morghulis|7|0:15:34|0:02:35|0|0:10:34|1|-1|-1|-1|-1|
1992|Lexluther160|7|0:15:36|0:05:48|0|0:15:36|0|-1|-1|-1|-1|
1993|krmatthews|7|0:15:38|0:06:34|0|0:15:38|0|-1|-1|-1|-1|
1994|acejs|7|0:15:40|0:07:03|0|0:15:40|0|-1|-1|-1|-1|
1995|analoglife|7|0:15:42|0:03:42|0|0:15:42|0|-1|-1|-1|-1|
1996|Viveklad_27|7|0:15:43|0:03:40|0|0:10:43|1|-1|-1|-1|-1|
1997|itachi-fx|7|0:15:46|0:03:11|0|0:10:46|1|-1|-1|-1|-1|
1998|OneMore|7|0:15:49|0:03:02|0|0:10:49|1|-1|-1|-1|-1|
1999|wangyehope|7|0:15:51|0:04:27|0|0:10:51|1|-1|-1|-1|-1|
2000|zxwind|7|0:15:54|0:06:30|0|0:15:54|0|-1|-1|-1|-1|
2001|alee12618|7|0:15:55|0:04:02|0|0:10:55|1|-1|-1|-1|-1|
2002|ultramagnus|7|0:15:59|0:07:14|1|0:10:59|0|-1|-1|-1|-1|
2003|iphyer|7|0:16:01|0:07:51|0|0:16:01|0|-1|-1|-1|-1|
2004|fastFast|7|0:16:02|0:05:34|0|0:16:02|0|-1|-1|-1|-1|
2005|weisong2|7|0:16:05|0:04:06|0|0:11:05|1|-1|-1|-1|-1|
2006|leetcode_arnold|7|0:16:08|0:07:24|0|0:16:08|0|-1|-1|-1|-1|
2007|haojiang|7|0:16:11|0:08:33|0|0:16:11|0|-1|-1|-1|-1|
2008|vivek83|7|0:16:13|0:06:37|0|0:16:13|0|-1|-1|-1|-1|
2009|patrick40|7|0:16:13|0:04:28|0|0:11:13|1|-1|-1|-1|-1|
2010|YY88|7|0:16:17|0:08:24|1|0:11:17|0|-1|-1|-1|-1|
2011|_Sam|7|0:16:17|0:04:03|0|0:11:17|1|-1|-1|-1|-1|
2012|user0930|7|0:16:18|0:11:01|0|0:16:18|0|-1|-1|-1|-1|
2013|letrithong|7|0:16:22|0:05:28|0|0:16:22|0|-1|-1|-1|-1|
2014|gottacodeemall|7|0:16:23|0:04:39|0|0:16:23|0|-1|-1|-1|-1|
2015|cong-ru-men-dao-fang-qi-11|7|0:16:23|0:06:29|0|0:16:23|0|-1|-1|-1|-1|
2016|jliang|7|0:16:23|0:04:29|0|0:16:23|0|-1|-1|-1|-1|
2017|rajgaur|7|0:16:26|0:04:15|0|0:16:26|0|-1|-1|-1|-1|
2018|shihmaz|7|0:16:26|0:05:47|0|0:11:26|1|-1|-1|-1|-1|
2019|coderlin-z|7|0:16:26|0:16:26|0|0:12:12|0|-1|-1|-1|-1|
2020|Alexduanran|7|0:16:27|0:06:57|0|0:11:27|1|-1|-1|-1|-1|
2021|beatyesterdayJ|7|0:16:28|0:04:06|0|0:16:28|0|-1|-1|-1|-1|
2022|bai-mo-guang-nian|7|0:16:28|0:05:04|0|0:16:28|0|-1|-1|-1|-1|
2023|hx13-r|7|0:16:29|0:07:59|0|0:16:29|0|-1|-1|-1|-1|
2024|haoliew|7|0:16:29|0:03:44|1|0:11:29|0|-1|-1|-1|-1|
2025|sagnak|7|0:16:32|0:05:09|0|0:11:32|1|-1|-1|-1|-1|
2026|animeshnath|7|0:16:32|0:09:06|0|0:16:32|0|-1|-1|-1|-1|
2027|jing-4x|7|0:16:34|0:05:14|0|0:16:34|0|-1|-1|-1|-1|
2028|pradeepmahato007|7|0:16:35|0:05:16|0|0:16:35|0|-1|-1|-1|-1|
2029|Aliers|7|0:16:35|0:06:27|0|0:16:35|0|-1|-1|-1|-1|
2030|j-s-y|7|0:16:36|0:01:56|0|0:11:36|1|-1|-1|-1|-1|
2031|vivek20ingh|7|0:16:37|0:08:08|1|0:11:37|0|-1|-1|-1|-1|
2032|jiu-shi-na-tiao-xiao-yu-er|7|0:16:39|0:02:53|0|0:11:39|1|-1|-1|-1|-1|
2033|hehe2019|7|0:16:41|0:05:01|0|0:11:41|1|-1|-1|-1|-1|
2034|hhcc1223|7|0:16:41|0:07:20|0|0:16:41|0|-1|-1|-1|-1|
2035|mcnoodle|7|0:16:43|0:07:08|0|0:16:43|0|-1|-1|-1|-1|
2036|nan0445|7|0:16:45|0:06:29|1|0:11:45|0|-1|-1|-1|-1|
2037|airmelt|7|0:16:48|0:08:15|0|0:16:48|0|-1|-1|-1|-1|
2038|madrust3000|7|0:16:48|0:09:20|0|0:16:48|0|-1|-1|-1|-1|
2039|sun3522845|7|0:16:48|0:04:51|0|0:16:48|0|-1|-1|-1|-1|
2040|Priy1603|7|0:16:49|0:11:49|0|0:09:16|1|-1|-1|-1|-1|
2041|shangtai|7|0:16:50|0:07:20|0|0:16:50|0|-1|-1|-1|-1|
2042|amanmittal|7|0:16:50|0:03:47|0|0:16:50|0|-1|-1|-1|-1|
2043|qin-kr|7|0:16:52|0:07:46|0|0:16:52|0|-1|-1|-1|-1|
2044|ampl3t1m3|7|0:16:53|0:07:38|0|0:11:53|1|-1|-1|-1|-1|
2045|sum6|7|0:16:53|0:05:58|0|0:16:53|0|-1|-1|-1|-1|
2046|Copyrightly|7|0:16:53|0:03:53|0|0:11:53|1|-1|-1|-1|-1|
